fecha,pala,horas_Operativo,horas_Demora,horas_Malogrado,horas_totales,disponibilidad_%,produccion_total,perdida_total,perdida_Demora,perdida_Malogrado
2025-04-27,SH014,15.33,2.78,5.88,24.0,63.89,79733.35,45066.67,14473.34,30593.33
2025-04-27,SH015,22.72,0.87,0.42,24.0,94.65,118126.66,6673.33,4506.67,2166.66
2025-04-28,SH001,19.08,3.67,1.25,24.0,79.51,112668.0,29028.0,21648.0,7380.0
2025-04-28,SH002,18.2,2.35,3.45,24.0,75.83,107452.8,34243.2,13874.4,20368.8
2025-04-28,SH003,23.73,0.27,0.0,24.0,98.89,140121.6,1574.4,1574.4,0.0
2025-04-28,SH004,17.7,2.65,3.65,24.0,73.75,104500.8,37195.2,15645.6,21549.6
2025-04-28,SH005,22.08,1.92,0.0,24.0,92.01,130380.0,11316.0,11316.0,0.0
2025-04-28,SH006,19.03,4.63,0.33,24.0,79.31,112372.8,29323.2,27355.2,1968.0
2025-04-28,SH007,22.27,1.73,0.0,24.0,92.78,131462.4,10233.6,10233.6,0.0
2025-04-28,SH008,19.15,1.15,3.7,24.0,79.79,113061.6,28634.4,6789.6,21844.8
2025-04-28,SH009,18.97,3.38,1.65,24.0,79.03,111979.2,29716.8,19975.2,9741.6
2025-04-28,SH010,21.68,1.25,1.07,24.0,90.35,128018.4,13677.6,7380.0,6297.6
2025-04-28,SH011,18.68,0.58,4.73,24.0,77.85,97153.34,27646.66,3033.33,24613.33
2025-04-28,SH012,19.52,3.22,1.27,24.0,81.32,101486.65,23313.34,16726.67,6586.67
2025-04-28,SH013,21.07,2.4,0.53,24.0,87.78,109546.64,15253.34,12480.0,2773.34
2025-04-28,SH014,22.75,0.4,0.85,24.0,94.79,118300.01,6500.0,2080.0,4420.0
2025-04-28,SH015,19.98,1.83,2.18,24.0,83.26,103913.33,20886.66,9533.33,11353.33
2025-04-29,SH001,20.78,3.22,0.0,24.0,86.6,122704.8,18991.2,18991.2,0.0
2025-04-29,SH002,21.0,1.67,1.33,24.0,87.5,123984.0,17712.0,9840.0,7872.0
2025-04-29,SH003,18.98,3.25,1.77,24.0,79.1,112077.6,29618.4,19188.0,10430.4
2025-04-29,SH004,19.08,2.48,2.43,24.0,79.51,112668.0,29028.0,14661.6,14366.4
2025-04-29,SH005,21.27,2.27,0.47,24.0,88.61,125558.4,16137.6,13382.4,2755.2
2025-04-29,SH006,21.48,2.52,0.0,24.0,89.51,126837.6,14858.4,14858.4,0.0
2025-04-29,SH007,20.18,0.43,3.38,24.0,84.1,119162.4,22533.6,2558.4,19975.2
2025-04-29,SH008,23.08,0.1,0.82,24.0,96.18,136284.0,5412.0,590.4,4821.6
2025-04-29,SH009,23.92,0.08,0.0,24.0,99.65,141204.0,492.0,492.0,0.0
2025-04-29,SH010,19.73,2.48,1.78,24.0,82.22,116505.6,25190.4,14661.6,10528.8
2025-04-29,SH011,20.47,1.6,1.93,24.0,85.28,106426.68,18373.33,8320.0,10053.33
2025-04-29,SH012,21.95,0.57,1.48,24.0,91.46,114139.96,10660.0,2946.67,7713.33
2025-04-29,SH013,20.35,1.3,2.35,24.0,84.79,105819.99,18980.0,6760.0,12220.0
2025-04-29,SH014,18.45,0.3,5.25,24.0,76.87,95939.99,28860.0,1560.0,27300.0
2025-04-29,SH015,20.35,2.32,1.33,24.0,84.79,105820.0,18980.0,12046.67,6933.33
2025-04-30,SH001,18.07,2.68,3.25,24.0,75.28,106665.6,35030.4,15842.4,19188.0
2025-04-30,SH002,19.22,2.23,2.55,24.0,80.07,113455.2,28240.8,13185.6,15055.2
2025-04-30,SH003,21.6,1.07,1.33,24.0,90.0,127526.4,14169.6,6297.6,7872.0
2025-04-30,SH004,21.45,2.35,0.2,24.0,89.38,126640.8,15055.2,13874.4,1180.8
2025-04-30,SH005,20.63,1.23,2.13,24.0,85.97,121819.2,19876.8,7281.6,12595.2
2025-04-30,SH006,24.0,0.0,0.0,24.0,100.0,141696.0,0.0,0.0,0.0
2025-04-30,SH007,19.3,4.7,0.0,24.0,80.42,113947.2,27748.8,27748.8,0.0
2025-04-30,SH008,18.28,2.33,3.38,24.0,76.18,107944.8,33751.2,13776.0,19975.2
2025-04-30,SH009,17.55,5.93,0.52,24.0,73.12,103615.2,38080.8,35030.4,3050.4
2025-04-30,SH010,18.42,2.18,3.4,24.0,76.74,108732.0,32964.0,12890.4,20073.6
2025-04-30,SH011,22.32,1.03,0.65,24.0,92.99,116046.65,8753.33,5373.33,3380.0
2025-04-30,SH012,20.23,2.07,1.7,24.0,84.31,105213.33,19586.67,10746.67,8840.0
2025-04-30,SH013,21.78,2.22,0.0,24.0,90.76,113273.33,11526.67,11526.67,0.0
2025-04-30,SH014,22.03,1.97,0.0,24.0,91.81,114573.35,10226.67,10226.67,0.0
2025-04-30,SH015,22.68,0.9,0.42,24.0,94.51,117953.33,6846.67,4680.0,2166.67
2025-05-01,SH001,20.92,3.08,0.0,24.0,87.15,123492.0,18204.0,18204.0,0.0
2025-05-01,SH002,21.57,2.43,0.0,24.0,89.86,127329.6,14366.4,14366.4,0.0
2025-05-01,SH003,23.02,0.98,0.0,24.0,95.9,135890.4,5805.6,5805.6,0.0
2025-05-01,SH004,22.43,1.38,0.18,24.0,93.47,132446.4,9249.6,8167.2,1082.4
2025-05-01,SH005,21.55,0.37,2.08,24.0,89.79,127231.2,14464.8,2164.8,12300.0
2025-05-01,SH006,16.35,3.27,4.38,24.0,68.12,96530.4,45165.6,19286.4,25879.2
2025-05-01,SH007,21.05,0.43,2.52,24.0,87.71,124279.2,17416.8,2558.4,14858.4
2025-05-01,SH008,20.03,1.92,2.05,24.0,83.47,118276.8,23419.2,11316.0,12103.2
2025-05-01,SH009,19.35,3.8,0.85,24.0,80.63,114242.4,27453.6,22435.2,5018.4
2025-05-01,SH010,22.43,0.0,1.57,24.0,93.47,132446.4,9249.6,0.0,9249.6
2025-05-01,SH011,22.48,0.42,1.1,24.0,93.68,116913.33,7886.66,2166.66,5720.0
2025-05-01,SH012,20.7,1.38,1.92,24.0,86.25,107640.0,17160.0,7193.33,9966.67
2025-05-01,SH013,19.92,3.28,0.8,24.0,82.99,103566.66,21233.32,17073.32,4160.0
2025-05-01,SH014,21.07,1.78,1.15,24.0,87.78,109546.65,15253.33,9273.33,5980.0
2025-05-01,SH015,21.8,0.0,2.2,24.0,90.83,113359.99,11440.0,0.0,11440.0
2025-05-02,SH001,22.32,0.72,0.97,24.0,92.99,131757.6,9938.4,4231.2,5707.2
2025-05-02,SH002,23.03,0.97,0.0,24.0,95.97,135988.8,5707.2,5707.2,0.0
2025-05-02,SH003,18.18,2.58,3.23,24.0,75.76,107354.4,34341.6,15252.0,19089.6
2025-05-02,SH004,22.67,0.87,0.47,24.0,94.44,133824.0,7872.0,5116.8,2755.2
2025-05-02,SH005,20.13,3.87,0.0,24.0,83.89,118867.2,22828.8,22828.8,0.0
2025-05-02,SH006,20.8,2.85,0.35,24.0,86.67,122803.2,18892.8,16826.4,2066.4
2025-05-02,SH007,22.67,1.33,0.0,24.0,94.44,133824.0,7872.0,7872.0,0.0
2025-05-02,SH008,21.93,2.07,0.0,24.0,91.39,129494.4,12201.6,12201.6,0.0
2025-05-02,SH009,22.72,1.1,0.18,24.0,94.65,134119.2,7576.8,6494.4,1082.4
2025-05-02,SH010,16.18,3.32,4.5,24.0,67.43,95546.4,46149.6,19581.6,26568.0
2025-05-02,SH011,21.7,2.13,0.17,24.0,90.42,112840.0,11960.0,11093.33,866.67
2025-05-02,SH012,17.55,3.35,3.1,24.0,73.12,91260.0,33540.0,17420.0,16120.0
2025-05-02,SH013,20.18,0.23,3.58,24.0,84.1,104953.34,19846.66,1213.33,18633.33
2025-05-02,SH014,18.52,1.57,3.92,24.0,77.15,96286.67,28513.33,8146.67,20366.66
2025-05-02,SH015,23.1,0.9,0.0,24.0,96.25,120120.01,4680.0,4680.0,0.0
2025-05-03,SH001,22.33,1.3,0.37,24.0,93.06,131856.0,9840.0,7675.2,2164.8
2025-05-03,SH002,21.65,2.35,0.0,24.0,90.21,127821.6,13874.4,13874.4,0.0
2025-05-03,SH003,23.38,0.28,0.33,24.0,97.43,138055.2,3640.8,1672.8,1968.0
2025-05-03,SH004,19.93,1.25,2.82,24.0,83.06,117686.4,24009.6,7380.0,16629.6
2025-05-03,SH005,18.75,3.4,1.85,24.0,78.12,110700.0,30996.0,20073.6,10922.4
2025-05-03,SH006,23.12,0.88,0.0,24.0,96.32,136480.8,5215.2,5215.2,0.0
2025-05-03,SH007,17.3,2.58,4.12,24.0,72.08,102139.2,39556.8,15252.0,24304.8
2025-05-03,SH008,24.0,0.0,0.0,24.0,100.0,141696.0,0.0,0.0,0.0
2025-05-03,SH009,22.23,1.12,0.65,24.0,92.64,131265.6,10430.4,6592.8,3837.6
2025-05-03,SH010,21.57,1.83,0.6,24.0,89.86,127329.6,14366.4,10824.0,3542.4
2025-05-03,SH011,19.25,3.08,1.67,24.0,80.21,100100.0,24699.98,16033.32,8666.66
2025-05-03,SH012,21.1,1.82,1.08,24.0,87.92,109720.0,15080.0,9446.66,5633.34
2025-05-03,SH013,21.75,2.25,0.0,24.0,90.62,113099.99,11700.0,11700.0,0.0
2025-05-03,SH014,22.4,1.6,0.0,24.0,93.33,116480.01,8320.0,8320.0,0.0
2025-05-03,SH015,23.05,0.95,0.0,24.0,96.04,119860.0,4940.0,4940.0,0.0
2025-05-04,SH001,15.9,2.58,5.52,24.0,66.25,93873.6,47822.4,15252.0,32570.4
2025-05-04,SH002,21.67,1.8,0.53,24.0,90.28,127920.0,13776.0,10627.2,3148.8
2025-05-04,SH003,19.9,2.98,1.12,24.0,82.92,117489.6,24206.4,17613.6,6592.8
2025-05-04,SH004,22.83,0.87,0.3,24.0,95.14,134808.0,6888.0,5116.8,1771.2
2025-05-04,SH005,22.37,0.85,0.78,24.0,93.19,132052.8,9643.2,5018.4,4624.8
2025-05-04,SH006,20.27,3.52,0.22,24.0,84.44,119654.4,22041.6,20762.4,1279.2
2025-05-04,SH007,21.7,1.9,0.4,24.0,90.42,128116.8,13579.2,11217.6,2361.6
2025-05-04,SH008,23.15,0.62,0.23,24.0,96.46,136677.6,5018.4,3640.8,1377.6
2025-05-04,SH009,19.67,0.82,3.52,24.0,81.94,116112.0,25584.0,4821.6,20762.4
2025-05-04,SH010,20.85,1.75,1.4,24.0,86.87,123098.4,18597.6,10332.0,8265.6
2025-05-04,SH011,19.57,2.82,1.62,24.0,81.53,101746.66,23053.35,14646.68,8406.67
2025-05-04,SH012,23.12,0.88,0.0,24.0,96.32,120206.66,4593.33,4593.33,0.0
2025-05-04,SH013,19.58,2.15,2.27,24.0,81.6,101833.32,22966.67,11179.99,11786.68
2025-05-04,SH014,23.53,0.47,0.0,24.0,98.06,122373.32,2426.67,2426.67,0.0
2025-05-04,SH015,19.98,3.57,0.45,24.0,83.26,103913.34,20886.66,18546.66,2340.0
2025-05-05,SH001,21.2,0.9,1.9,24.0,88.33,125164.8,16531.2,5313.6,11217.6
2025-05-05,SH002,19.93,2.57,1.5,24.0,83.06,117686.4,24009.6,15153.6,8856.0
2025-05-05,SH003,18.55,2.37,3.08,24.0,77.29,109519.2,32176.8,13972.8,18204.0
2025-05-05,SH004,23.52,0.48,0.0,24.0,97.99,138842.4,2853.6,2853.6,0.0
2025-05-05,SH005,20.27,1.95,1.78,24.0,84.44,119654.4,22041.6,11512.8,10528.8
2025-05-05,SH006,19.15,2.53,2.32,24.0,79.79,113061.6,28634.4,14956.8,13677.6
2025-05-05,SH007,19.8,2.92,1.28,24.0,82.5,116899.2,24796.8,17220.0,7576.8
2025-05-05,SH008,19.2,0.78,4.02,24.0,80.0,113356.8,28339.2,4624.8,23714.4
2025-05-05,SH009,19.08,2.5,2.42,24.0,79.51,112668.0,29028.0,14760.0,14268.0
2025-05-05,SH010,21.93,0.55,1.52,24.0,91.39,129494.4,12201.6,3247.2,8954.4
2025-05-05,SH011,20.0,2.7,1.3,24.0,83.33,104000.0,20799.99,14039.99,6760.0
2025-05-05,SH012,22.83,1.17,0.0,24.0,95.14,118733.33,6066.67,6066.67,0.0
2025-05-05,SH013,17.68,4.22,2.1,24.0,73.68,91953.33,32846.67,21926.67,10920.0
2025-05-05,SH014,19.77,2.07,2.17,24.0,82.36,102786.68,22013.34,10746.67,11266.67
2025-05-05,SH015,22.28,1.72,0.0,24.0,92.85,115873.33,8926.67,8926.67,0.0
2025-05-06,SH001,22.65,0.0,1.35,24.0,94.38,133725.6,7970.4,0.0,7970.4
2025-05-06,SH002,18.15,1.57,4.28,24.0,75.62,107157.6,34538.4,9249.6,25288.8
2025-05-06,SH003,18.73,0.6,4.67,24.0,78.06,110601.6,31094.4,3542.4,27552.0
2025-05-06,SH004,23.42,0.58,0.0,24.0,97.57,138252.0,3444.0,3444.0,0.0
2025-05-06,SH005,18.98,1.58,3.43,24.0,79.1,112077.6,29618.4,9348.0,20270.4
2025-05-06,SH006,21.55,1.55,0.9,24.0,89.79,127231.2,14464.8,9151.2,5313.6
2025-05-06,SH007,21.62,2.38,0.0,24.0,90.07,127624.8,14071.2,14071.2,0.0
2025-05-06,SH008,22.45,1.37,0.18,24.0,93.54,132544.8,9151.2,8068.8,1082.4
2025-05-06,SH009,23.73,0.0,0.27,24.0,98.89,140121.6,1574.4,0.0,1574.4
2025-05-06,SH010,20.12,3.28,0.6,24.0,83.82,118768.8,22927.2,19384.8,3542.4
2025-05-06,SH011,18.67,3.17,2.17,24.0,77.78,97066.67,27733.34,16466.67,11266.67
2025-05-06,SH012,21.4,0.55,2.05,24.0,89.17,111279.98,13520.0,2860.0,10660.0
2025-05-06,SH013,21.97,2.03,0.0,24.0,91.53,114226.67,10573.33,10573.33,0.0
2025-05-06,SH014,22.22,0.75,1.03,24.0,92.57,115526.66,9273.33,3900.0,5373.33
2025-05-06,SH015,22.23,1.53,0.23,24.0,92.64,115613.33,9186.67,7973.34,1213.33
2025-05-07,SH001,18.97,1.8,3.23,24.0,79.03,111979.2,29716.8,10627.2,19089.6
2025-05-07,SH002,20.97,1.98,1.05,24.0,87.36,123787.2,17908.8,11709.6,6199.2
2025-05-07,SH003,22.33,1.5,0.17,24.0,93.06,131856.0,9840.0,8856.0,984.0
2025-05-07,SH004,23.4,0.6,0.0,24.0,97.5,138153.6,3542.4,3542.4,0.0
2025-05-07,SH005,15.67,2.73,5.6,24.0,65.28,92496.0,49200.0,16137.6,33062.4
2025-05-07,SH006,21.7,0.77,1.53,24.0,90.42,128116.8,13579.2,4526.4,9052.8
2025-05-07,SH007,16.17,2.4,5.43,24.0,67.36,95448.0,46248.0,14169.6,32078.4
2025-05-07,SH008,19.78,2.4,1.82,24.0,82.43,116800.8,24895.2,14169.6,10725.6
2025-05-07,SH009,17.85,1.4,4.75,24.0,74.38,105386.4,36309.6,8265.6,28044.0
2025-05-07,SH010,21.48,2.02,0.5,24.0,89.51,126837.6,14858.4,11906.4,2952.0
2025-05-07,SH011,21.77,0.7,1.53,24.0,90.69,113186.66,11613.33,3640.0,7973.33
2025-05-07,SH012,23.02,0.5,0.48,24.0,95.9,119686.67,5113.34,2600.0,2513.34
2025-05-07,SH013,21.72,1.65,0.63,24.0,90.49,112926.66,11873.32,8579.99,3293.33
2025-05-07,SH014,16.52,4.53,2.95,24.0,68.82,85886.66,38913.33,23573.33,15340.0
2025-05-07,SH015,21.43,2.57,0.0,24.0,89.31,111453.32,13346.66,13346.66,0.0
2025-05-08,SH001,20.82,1.5,1.68,24.0,86.74,122901.6,18794.4,8856.0,9938.4
2025-05-08,SH002,21.2,2.35,0.45,24.0,88.33,125164.8,16531.2,13874.4,2656.8
2025-05-08,SH003,22.22,1.78,0.0,24.0,92.57,131167.2,10528.8,10528.8,0.0
2025-05-08,SH004,20.85,2.38,0.77,24.0,86.87,123098.4,18597.6,14071.2,4526.4
2025-05-08,SH005,19.38,0.87,3.75,24.0,80.76,114439.2,27256.8,5116.8,22140.0
2025-05-08,SH006,20.67,1.17,2.17,24.0,86.11,122016.0,19680.0,6888.0,12792.0
2025-05-08,SH007,21.35,0.0,2.65,24.0,88.96,126050.4,15645.6,0.0,15645.6
2025-05-08,SH008,20.88,2.33,0.78,24.0,87.01,123295.2,18400.8,13776.0,4624.8
2025-05-08,SH009,20.05,1.85,2.1,24.0,83.54,118375.2,23320.8,10922.4,12398.4
2025-05-08,SH010,17.77,1.35,4.88,24.0,74.03,104894.4,36801.6,7970.4,28831.2
2025-05-08,SH011,20.83,0.28,2.88,24.0,86.81,108333.32,16466.67,1473.33,14993.34
2025-05-08,SH012,22.92,0.92,0.17,24.0,95.49,119166.68,5633.34,4766.67,866.67
2025-05-08,SH013,21.57,2.27,0.17,24.0,89.86,112146.66,12653.33,11786.66,866.67
2025-05-08,SH014,23.12,0.67,0.22,24.0,96.32,120206.67,4593.34,3466.67,1126.67
2025-05-08,SH015,19.1,4.2,0.7,24.0,79.58,99320.0,25480.01,21840.01,3640.0
2025-05-09,SH001,20.35,3.65,0.0,24.0,84.79,120146.4,21549.6,21549.6,0.0
2025-05-09,SH002,21.87,1.97,0.17,24.0,91.11,129100.8,12595.2,11611.2,984.0
2025-05-09,SH003,15.48,4.57,3.95,24.0,64.51,91413.6,50282.4,26961.6,23320.8
2025-05-09,SH004,18.4,4.47,1.13,24.0,76.67,108633.6,33062.4,26371.2,6691.2
2025-05-09,SH005,18.12,4.27,1.62,24.0,75.49,106960.8,34735.2,25190.4,9544.8
2025-05-09,SH006,19.15,1.45,3.4,24.0,79.79,113061.6,28634.4,8560.8,20073.6
2025-05-09,SH007,21.15,2.47,0.38,24.0,88.12,124869.6,16826.4,14563.2,2263.2
2025-05-09,SH008,23.25,0.58,0.17,24.0,96.87,137268.0,4428.0,3444.0,984.0
2025-05-09,SH009,21.05,1.97,0.98,24.0,87.71,124279.2,17416.8,11611.2,5805.6
2025-05-09,SH010,22.68,0.72,0.6,24.0,94.51,133922.4,7773.6,4231.2,3542.4
2025-05-09,SH011,20.33,3.22,0.45,24.0,84.72,105733.34,19066.67,16726.67,2340.0
2025-05-09,SH012,22.15,1.45,0.4,24.0,92.29,115179.99,9620.0,7540.0,2080.0
2025-05-09,SH013,22.13,0.87,1.0,24.0,92.22,115093.34,9706.66,4506.66,5200.0
2025-05-09,SH014,20.03,2.97,1.0,24.0,83.47,104173.33,20626.67,15426.67,5200.0
2025-05-09,SH015,20.27,1.78,1.95,24.0,84.44,105386.65,19413.33,9273.34,10139.99
2025-05-10,SH001,20.7,1.0,2.3,24.0,86.25,122212.8,19483.2,5904.0,13579.2
2025-05-10,SH002,20.87,3.13,0.0,24.0,86.94,123196.8,18499.2,18499.2,0.0
2025-05-10,SH003,15.93,2.68,5.38,24.0,66.39,94070.4,47625.6,15842.4,31783.2
2025-05-10,SH004,21.25,1.43,1.32,24.0,88.54,125460.0,16236.0,8462.4,7773.6
2025-05-10,SH005,23.05,0.95,0.0,24.0,96.04,136087.2,5608.8,5608.8,0.0
2025-05-10,SH006,22.67,0.88,0.45,24.0,94.44,133824.0,7872.0,5215.2,2656.8
2025-05-10,SH007,22.07,1.93,0.0,24.0,91.94,130281.6,11414.4,11414.4,0.0
2025-05-10,SH008,22.12,1.88,0.0,24.0,92.15,130576.8,11119.2,11119.2,0.0
2025-05-10,SH009,20.15,3.85,0.0,24.0,83.96,118965.6,22730.4,22730.4,0.0
2025-05-10,SH010,20.62,3.15,0.23,24.0,85.9,121720.8,19975.2,18597.6,1377.6
2025-05-10,SH011,20.65,1.67,1.68,24.0,86.04,107379.99,17420.01,8666.68,8753.33
2025-05-10,SH012,21.87,0.52,1.62,24.0,91.11,113706.67,11093.34,2686.67,8406.67
2025-05-10,SH013,17.45,3.03,3.52,24.0,72.71,90740.01,34059.99,15773.33,18286.66
2025-05-10,SH014,19.4,1.67,2.93,24.0,80.83,100880.0,23919.98,8666.66,15253.32
2025-05-10,SH015,21.62,2.38,0.0,24.0,90.07,112406.66,12393.33,12393.33,0.0
2025-05-11,SH001,20.65,1.48,1.87,24.0,86.04,121917.6,19778.4,8757.6,11020.8
2025-05-11,SH002,19.1,4.27,0.63,24.0,79.58,112766.4,28929.6,25190.4,3739.2
2025-05-11,SH003,19.33,2.85,1.82,24.0,80.56,114144.0,27552.0,16826.4,10725.6
2025-05-11,SH004,12.63,1.45,9.92,24.0,52.64,74587.2,67108.8,8560.8,58548.0
2025-05-11,SH005,19.97,3.47,0.57,24.0,83.19,117883.2,23812.8,20467.2,3345.6
2025-05-11,SH006,21.9,1.7,0.4,24.0,91.25,129297.6,12398.4,10036.8,2361.6
2025-05-11,SH007,22.05,1.55,0.4,24.0,91.87,130183.2,11512.8,9151.2,2361.6
2025-05-11,SH008,21.27,0.6,2.13,24.0,88.61,125558.4,16137.6,3542.4,12595.2
2025-05-11,SH009,20.7,2.47,0.83,24.0,86.25,122212.8,19483.2,14563.2,4920.0
2025-05-11,SH010,21.72,1.28,1.0,24.0,90.49,128215.2,13480.8,7576.8,5904.0
2025-05-11,SH011,22.1,0.65,1.25,24.0,92.08,114919.99,9880.0,3380.0,6500.0
2025-05-11,SH012,22.4,1.0,0.6,24.0,93.33,116480.01,8319.99,5199.99,3120.0
2025-05-11,SH013,21.27,1.02,1.72,24.0,88.61,110586.68,14213.33,5286.66,8926.67
2025-05-11,SH014,21.27,2.25,0.48,24.0,88.61,110586.66,14213.32,11699.99,2513.33
2025-05-11,SH015,21.53,1.1,1.37,24.0,89.72,111973.32,12826.67,5720.0,7106.67
2025-05-12,SH001,21.77,2.23,0.0,24.0,90.69,128510.4,13185.6,13185.6,0.0
2025-05-12,SH002,21.27,0.92,1.82,24.0,88.61,125558.4,16137.6,5412.0,10725.6
2025-05-12,SH003,21.55,2.45,0.0,24.0,89.79,127231.2,14464.8,14464.8,0.0
2025-05-12,SH004,19.53,1.15,3.32,24.0,81.39,115324.8,26371.2,6789.6,19581.6
2025-05-12,SH005,21.33,0.62,2.05,24.0,88.89,125952.0,15744.0,3640.8,12103.2
2025-05-12,SH006,20.02,2.07,1.92,24.0,83.4,118178.4,23517.6,12201.6,11316.0
2025-05-12,SH007,19.03,3.57,1.4,24.0,79.31,112372.8,29323.2,21057.6,8265.6
2025-05-12,SH008,21.1,1.07,1.83,24.0,87.92,124574.4,17121.6,6297.6,10824.0
2025-05-12,SH009,19.95,1.33,2.72,24.0,83.13,117784.8,23911.2,7872.0,16039.2
2025-05-12,SH010,20.75,1.47,1.78,24.0,86.46,122508.0,19188.0,8659.2,10528.8
2025-05-12,SH011,18.73,2.87,2.4,24.0,78.06,97413.33,27386.68,14906.67,12480.01
2025-05-12,SH012,19.63,2.1,2.27,24.0,81.81,102093.36,22706.67,10920.0,11786.67
2025-05-12,SH013,22.65,1.35,0.0,24.0,94.38,117780.0,7020.0,7020.0,0.0
2025-05-12,SH014,24.0,0.0,0.0,24.0,100.0,124800.0,0.0,0.0,0.0
2025-05-12,SH015,17.48,1.67,4.85,24.0,72.85,90913.34,33886.66,8666.66,25220.0
2025-05-13,SH001,19.85,3.98,0.17,24.0,82.71,117194.4,24501.6,23517.6,984.0
2025-05-13,SH002,22.05,1.62,0.33,24.0,91.87,130183.2,11512.8,9544.8,1968.0
2025-05-13,SH003,22.07,1.93,0.0,24.0,91.94,130281.6,11414.4,11414.4,0.0
2025-05-13,SH004,20.1,2.8,1.1,24.0,83.75,118670.4,23025.6,16531.2,6494.4
2025-05-13,SH005,20.58,2.02,1.4,24.0,85.76,121524.0,20172.0,11906.4,8265.6
2025-05-13,SH006,21.45,2.38,0.17,24.0,89.37,126640.8,15055.2,14071.2,984.0
2025-05-13,SH007,22.65,1.35,0.0,24.0,94.38,133725.6,7970.4,7970.4,0.0
2025-05-13,SH008,19.42,0.9,3.68,24.0,80.9,114636.0,27060.0,5313.6,21746.4
2025-05-13,SH009,21.95,1.85,0.2,24.0,91.46,129592.8,12103.2,10922.4,1180.8
2025-05-13,SH010,18.35,3.4,2.25,24.0,76.46,108338.4,33357.6,20073.6,13284.0
2025-05-13,SH011,18.17,1.12,4.72,24.0,75.69,94466.66,30333.34,5806.67,24526.67
2025-05-13,SH012,20.28,3.48,0.23,24.0,84.51,105473.33,19326.67,18113.34,1213.33
2025-05-13,SH013,23.07,0.93,0.0,24.0,96.11,119946.66,4853.34,4853.34,0.0
2025-05-13,SH014,22.65,1.1,0.25,24.0,94.38,117780.0,7020.0,5720.0,1300.0
2025-05-13,SH015,22.17,1.6,0.23,24.0,92.36,115266.67,9533.32,8319.99,1213.33
2025-05-14,SH001,14.95,3.6,5.45,24.0,62.29,88264.8,53431.2,21254.4,32176.8
2025-05-14,SH002,20.82,1.68,1.5,24.0,86.74,122901.6,18794.4,9938.4,8856.0
2025-05-14,SH003,23.22,0.78,0.0,24.0,96.74,137071.2,4624.8,4624.8,0.0
2025-05-14,SH004,18.43,2.22,3.35,24.0,76.81,108830.4,32865.6,13087.2,19778.4
2025-05-14,SH005,21.3,1.65,1.05,24.0,88.75,125755.2,15940.8,9741.6,6199.2
2025-05-14,SH006,21.22,0.63,2.15,24.0,88.4,125263.2,16432.8,3739.2,12693.6
2025-05-14,SH007,21.65,1.23,1.12,24.0,90.21,127821.6,13874.4,7281.6,6592.8
2025-05-14,SH008,21.98,2.02,0.0,24.0,91.6,129789.6,11906.4,11906.4,0.0
2025-05-14,SH009,13.75,3.62,6.63,24.0,57.29,81180.0,60516.0,21352.8,39163.2
2025-05-14,SH010,21.17,1.68,1.15,24.0,88.19,124968.0,16728.0,9938.4,6789.6
2025-05-14,SH011,20.52,2.97,0.52,24.0,85.49,106686.67,18113.34,15426.67,2686.67
2025-05-14,SH012,22.02,1.82,0.17,24.0,91.74,114486.67,10313.33,9446.66,866.67
2025-05-14,SH013,20.97,1.43,1.6,24.0,87.36,109026.67,15773.33,7453.33,8320.0
2025-05-14,SH014,21.7,1.73,0.57,24.0,90.42,112840.01,11960.0,9013.33,2946.67
2025-05-14,SH015,20.55,0.12,3.33,24.0,85.62,106860.0,17940.0,606.67,17333.33
2025-05-15,SH001,20.58,1.9,1.52,24.0,85.76,121524.0,20172.0,11217.6,8954.4
2025-05-15,SH002,21.03,2.05,0.92,24.0,87.64,124180.8,17515.2,12103.2,5412.0
2025-05-15,SH003,19.13,2.27,2.6,24.0,79.72,112963.2,28732.8,13382.4,15350.4
2025-05-15,SH004,22.53,1.47,0.0,24.0,93.89,133036.8,8659.2,8659.2,0.0
2025-05-15,SH005,22.9,0.93,0.17,24.0,95.42,135201.6,6494.4,5510.4,984.0
2025-05-15,SH006,23.15,0.85,0.0,24.0,96.46,136677.6,5018.4,5018.4,0.0
2025-05-15,SH007,18.9,1.87,3.23,24.0,78.75,111585.6,30110.4,11020.8,19089.6
2025-05-15,SH008,21.0,1.1,1.9,24.0,87.5,123984.0,17712.0,6494.4,11217.6
2025-05-15,SH009,19.27,3.28,1.45,24.0,80.28,113750.4,27945.6,19384.8,8560.8
2025-05-15,SH010,19.23,4.38,0.38,24.0,80.14,113553.6,28142.4,25879.2,2263.2
2025-05-15,SH011,21.13,1.42,1.45,24.0,88.06,109893.32,14906.67,7366.67,7540.0
2025-05-15,SH012,19.47,4.15,0.38,24.0,81.11,101226.67,23573.33,21580.0,1993.33
2025-05-15,SH013,21.33,1.25,1.42,24.0,88.89,110933.34,13866.67,6500.0,7366.67
2025-05-15,SH014,23.25,0.33,0.42,24.0,96.88,120900.0,3900.0,1733.33,2166.67
2025-05-15,SH015,20.62,1.12,2.27,24.0,85.9,107206.65,17593.34,5806.67,11786.67
2025-05-16,SH001,22.9,0.65,0.45,24.0,95.42,135201.6,6494.4,3837.6,2656.8
2025-05-16,SH002,16.9,2.75,4.35,24.0,70.42,99777.6,41918.4,16236.0,25682.4
